,receptor,pathway,tf,tf_PPR,category,subcategory
8649,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.048277351,Cellular Processes,Cellular community - eukaryotes
8650,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Mapk11,0.045437209,Cellular Processes,Cellular community - eukaryotes
8651,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Mapk12,0.045437209,Cellular Processes,Cellular community - eukaryotes
8652,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Mapk13,0.045437209,Cellular Processes,Cellular community - eukaryotes
8653,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Mapk14,0.045437209,Cellular Processes,Cellular community - eukaryotes
8654,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.048277351,Cellular Processes,Cellular community - eukaryotes
8655,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.093034358,Cellular Processes,Cellular community - eukaryotes
8656,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad1,0.076844433,Cellular Processes,Cellular community - eukaryotes
8657,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad2,0.120798085,Cellular Processes,Cellular community - eukaryotes
8658,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad3,0.120798085,Cellular Processes,Cellular community - eukaryotes
8659,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad4,0.125837593,Cellular Processes,Cellular community - eukaryotes
8660,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad5,0.076844433,Cellular Processes,Cellular community - eukaryotes
8661,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad9,0.076844433,Cellular Processes,Cellular community - eukaryotes
8662,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Id1,0.02315922,Cellular Processes,Cellular community - eukaryotes
8663,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Id2,0.02315922,Cellular Processes,Cellular community - eukaryotes
8664,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Id3,0.02315922,Cellular Processes,Cellular community - eukaryotes
8665,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Id4,0.02315922,Cellular Processes,Cellular community - eukaryotes
8666,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Nanog,0.107820855,Cellular Processes,Cellular community - eukaryotes
8667,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Sox2,0.082794355,Cellular Processes,Cellular community - eukaryotes
8668,Acvr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.042422379,Cellular Processes,Cellular community - eukaryotes
8669,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.069039308,Cellular Processes,Cellular community - eukaryotes
8670,Acvr1,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.069039308,Cellular Processes,Cellular community - eukaryotes
8671,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk11,0.045437209,Cellular Processes,Cellular community - eukaryotes
8672,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk12,0.045437209,Cellular Processes,Cellular community - eukaryotes
8673,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk13,0.045437209,Cellular Processes,Cellular community - eukaryotes
8674,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk14,0.045437209,Cellular Processes,Cellular community - eukaryotes
8675,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.069039308,Cellular Processes,Cellular community - eukaryotes
8676,Acvr1,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.069039308,Cellular Processes,Cellular community - eukaryotes
8677,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.132391606,Cellular Processes,Cellular community - eukaryotes
8678,Acvr1,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.132391606,Cellular Processes,Cellular community - eukaryotes
8679,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad1,0.061028117,Cellular Processes,Cellular community - eukaryotes
8680,Acvr1,Signaling pathways regulating pluripotency of stem cells,Smad1,0.061028117,Cellular Processes,Cellular community - eukaryotes
8681,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad2,0.020548351,Cellular Processes,Cellular community - eukaryotes
8682,Acvr1,Signaling pathways regulating pluripotency of stem cells,Smad2,0.020548351,Cellular Processes,Cellular community - eukaryotes
8683,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad3,0.020548351,Cellular Processes,Cellular community - eukaryotes
8684,Acvr1,Signaling pathways regulating pluripotency of stem cells,Smad3,0.020548351,Cellular Processes,Cellular community - eukaryotes
8685,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad4,0.036684489,Cellular Processes,Cellular community - eukaryotes
8686,Acvr1,Signaling pathways regulating pluripotency of stem cells,Smad4,0.036684489,Cellular Processes,Cellular community - eukaryotes
8687,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad5,0.061028117,Cellular Processes,Cellular community - eukaryotes
8688,Acvr1,Signaling pathways regulating pluripotency of stem cells,Smad5,0.061028117,Cellular Processes,Cellular community - eukaryotes
8689,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad9,0.061028117,Cellular Processes,Cellular community - eukaryotes
8690,Acvr1,Signaling pathways regulating pluripotency of stem cells,Smad9,0.061028117,Cellular Processes,Cellular community - eukaryotes
8691,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Id1,0.019218391,Cellular Processes,Cellular community - eukaryotes
8692,Acvr1,Signaling pathways regulating pluripotency of stem cells,Id1,0.019218391,Cellular Processes,Cellular community - eukaryotes
8693,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Id2,0.019218391,Cellular Processes,Cellular community - eukaryotes
8694,Acvr1,Signaling pathways regulating pluripotency of stem cells,Id2,0.019218391,Cellular Processes,Cellular community - eukaryotes
8695,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Id3,0.019218391,Cellular Processes,Cellular community - eukaryotes
8696,Acvr1,Signaling pathways regulating pluripotency of stem cells,Id3,0.019218391,Cellular Processes,Cellular community - eukaryotes
8697,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Id4,0.019218391,Cellular Processes,Cellular community - eukaryotes
8698,Acvr1,Signaling pathways regulating pluripotency of stem cells,Id4,0.019218391,Cellular Processes,Cellular community - eukaryotes
8699,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Nanog,0.153487664,Cellular Processes,Cellular community - eukaryotes
8700,Acvr1,Signaling pathways regulating pluripotency of stem cells,Nanog,0.153487664,Cellular Processes,Cellular community - eukaryotes
8701,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Sox2,0.117696052,Cellular Processes,Cellular community - eukaryotes
8702,Acvr1,Signaling pathways regulating pluripotency of stem cells,Sox2,0.117696052,Cellular Processes,Cellular community - eukaryotes
8703,Acvr1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.060610503,Cellular Processes,Cellular community - eukaryotes
8704,Acvr1,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.060610503,Cellular Processes,Cellular community - eukaryotes
8705,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.069039308,Cellular Processes,Cellular community - eukaryotes
8706,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.069039308,Cellular Processes,Cellular community - eukaryotes
8707,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk11,0.045437209,Cellular Processes,Cellular community - eukaryotes
8708,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Mapk11,0.045437209,Cellular Processes,Cellular community - eukaryotes
8709,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk12,0.045437209,Cellular Processes,Cellular community - eukaryotes
8710,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Mapk12,0.045437209,Cellular Processes,Cellular community - eukaryotes
8711,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk13,0.045437209,Cellular Processes,Cellular community - eukaryotes
8712,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Mapk13,0.045437209,Cellular Processes,Cellular community - eukaryotes
8713,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk14,0.045437209,Cellular Processes,Cellular community - eukaryotes
8714,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Mapk14,0.045437209,Cellular Processes,Cellular community - eukaryotes
8715,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.069039308,Cellular Processes,Cellular community - eukaryotes
8716,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.069039308,Cellular Processes,Cellular community - eukaryotes
8717,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.132391606,Cellular Processes,Cellular community - eukaryotes
8718,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.132391606,Cellular Processes,Cellular community - eukaryotes
8719,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad1,0.061028117,Cellular Processes,Cellular community - eukaryotes
8720,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad1,0.061028117,Cellular Processes,Cellular community - eukaryotes
8721,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad2,0.020548351,Cellular Processes,Cellular community - eukaryotes
8722,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad2,0.020548351,Cellular Processes,Cellular community - eukaryotes
8723,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad3,0.020548351,Cellular Processes,Cellular community - eukaryotes
8724,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad3,0.020548351,Cellular Processes,Cellular community - eukaryotes
8725,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad4,0.036684489,Cellular Processes,Cellular community - eukaryotes
8726,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad4,0.036684489,Cellular Processes,Cellular community - eukaryotes
8727,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad5,0.061028117,Cellular Processes,Cellular community - eukaryotes
8728,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad5,0.061028117,Cellular Processes,Cellular community - eukaryotes
8729,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Smad9,0.061028117,Cellular Processes,Cellular community - eukaryotes
8730,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad9,0.061028117,Cellular Processes,Cellular community - eukaryotes
8731,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Id1,0.019218391,Cellular Processes,Cellular community - eukaryotes
8732,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Id1,0.019218391,Cellular Processes,Cellular community - eukaryotes
8733,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Id2,0.019218391,Cellular Processes,Cellular community - eukaryotes
8734,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Id2,0.019218391,Cellular Processes,Cellular community - eukaryotes
8735,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Id3,0.019218391,Cellular Processes,Cellular community - eukaryotes
8736,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Id3,0.019218391,Cellular Processes,Cellular community - eukaryotes
8737,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Id4,0.019218391,Cellular Processes,Cellular community - eukaryotes
8738,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Id4,0.019218391,Cellular Processes,Cellular community - eukaryotes
8739,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Nanog,0.153487664,Cellular Processes,Cellular community - eukaryotes
8740,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Nanog,0.153487664,Cellular Processes,Cellular community - eukaryotes
8741,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Sox2,0.117696052,Cellular Processes,Cellular community - eukaryotes
8742,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Sox2,0.117696052,Cellular Processes,Cellular community - eukaryotes
8743,Acvrl1_Bmpr2,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.060610503,Cellular Processes,Cellular community - eukaryotes
8744,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.060610503,Cellular Processes,Cellular community - eukaryotes
8745,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.027515394,Cellular Processes,Cellular community - eukaryotes
8746,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.027515394,Cellular Processes,Cellular community - eukaryotes
8747,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.027515394,Cellular Processes,Cellular community - eukaryotes
8748,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.027515394,Cellular Processes,Cellular community - eukaryotes
8749,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.05367711,Cellular Processes,Cellular community - eukaryotes
8750,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.05367711,Cellular Processes,Cellular community - eukaryotes
8751,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad1,0.09266075,Cellular Processes,Cellular community - eukaryotes
8752,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad1,0.09266075,Cellular Processes,Cellular community - eukaryotes
8753,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad2,0.221047819,Cellular Processes,Cellular community - eukaryotes
8754,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad2,0.221047819,Cellular Processes,Cellular community - eukaryotes
8755,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad3,0.221047819,Cellular Processes,Cellular community - eukaryotes
8756,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad3,0.221047819,Cellular Processes,Cellular community - eukaryotes
8757,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad4,0.214990696,Cellular Processes,Cellular community - eukaryotes
8758,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad4,0.214990696,Cellular Processes,Cellular community - eukaryotes
8759,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad5,0.09266075,Cellular Processes,Cellular community - eukaryotes
8760,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad5,0.09266075,Cellular Processes,Cellular community - eukaryotes
8761,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad9,0.09266075,Cellular Processes,Cellular community - eukaryotes
8762,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Smad9,0.09266075,Cellular Processes,Cellular community - eukaryotes
8763,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id1,0.02710005,Cellular Processes,Cellular community - eukaryotes
8764,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Id1,0.02710005,Cellular Processes,Cellular community - eukaryotes
8765,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id2,0.02710005,Cellular Processes,Cellular community - eukaryotes
8766,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Id2,0.02710005,Cellular Processes,Cellular community - eukaryotes
8767,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id3,0.02710005,Cellular Processes,Cellular community - eukaryotes
8768,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Id3,0.02710005,Cellular Processes,Cellular community - eukaryotes
8769,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id4,0.02710005,Cellular Processes,Cellular community - eukaryotes
8770,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Id4,0.02710005,Cellular Processes,Cellular community - eukaryotes
8771,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Nanog,0.062154046,Cellular Processes,Cellular community - eukaryotes
8772,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Nanog,0.062154046,Cellular Processes,Cellular community - eukaryotes
8773,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Sox2,0.047892657,Cellular Processes,Cellular community - eukaryotes
8774,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Sox2,0.047892657,Cellular Processes,Cellular community - eukaryotes
8775,Acvrl1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.024234255,Cellular Processes,Cellular community - eukaryotes
8776,Acvrl1,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.024234255,Cellular Processes,Cellular community - eukaryotes
8777,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.027515394,Cellular Processes,Cellular community - eukaryotes
8778,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.027515394,Cellular Processes,Cellular community - eukaryotes
8779,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.027515394,Cellular Processes,Cellular community - eukaryotes
8780,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.027515394,Cellular Processes,Cellular community - eukaryotes
8781,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.05367711,Cellular Processes,Cellular community - eukaryotes
8782,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.05367711,Cellular Processes,Cellular community - eukaryotes
8783,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad1,0.09266075,Cellular Processes,Cellular community - eukaryotes
8784,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Smad1,0.09266075,Cellular Processes,Cellular community - eukaryotes
8785,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad2,0.221047819,Cellular Processes,Cellular community - eukaryotes
8786,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Smad2,0.221047819,Cellular Processes,Cellular community - eukaryotes
8787,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad3,0.221047819,Cellular Processes,Cellular community - eukaryotes
8788,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Smad3,0.221047819,Cellular Processes,Cellular community - eukaryotes
8789,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad4,0.214990696,Cellular Processes,Cellular community - eukaryotes
8790,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Smad4,0.214990696,Cellular Processes,Cellular community - eukaryotes
8791,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad5,0.09266075,Cellular Processes,Cellular community - eukaryotes
8792,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Smad5,0.09266075,Cellular Processes,Cellular community - eukaryotes
8793,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad9,0.09266075,Cellular Processes,Cellular community - eukaryotes
8794,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Smad9,0.09266075,Cellular Processes,Cellular community - eukaryotes
8795,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id1,0.02710005,Cellular Processes,Cellular community - eukaryotes
8796,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Id1,0.02710005,Cellular Processes,Cellular community - eukaryotes
8797,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id2,0.02710005,Cellular Processes,Cellular community - eukaryotes
8798,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Id2,0.02710005,Cellular Processes,Cellular community - eukaryotes
8799,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id3,0.02710005,Cellular Processes,Cellular community - eukaryotes
8800,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Id3,0.02710005,Cellular Processes,Cellular community - eukaryotes
8801,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id4,0.02710005,Cellular Processes,Cellular community - eukaryotes
8802,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Id4,0.02710005,Cellular Processes,Cellular community - eukaryotes
8803,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Nanog,0.062154046,Cellular Processes,Cellular community - eukaryotes
8804,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Nanog,0.062154046,Cellular Processes,Cellular community - eukaryotes
8805,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Sox2,0.047892657,Cellular Processes,Cellular community - eukaryotes
8806,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Sox2,0.047892657,Cellular Processes,Cellular community - eukaryotes
8807,Acvr1b_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.024234255,Cellular Processes,Cellular community - eukaryotes
8808,Acvr1b,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.024234255,Cellular Processes,Cellular community - eukaryotes
8809,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.027515394,Cellular Processes,Cellular community - eukaryotes
8810,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.027515394,Cellular Processes,Cellular community - eukaryotes
8811,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.027515394,Cellular Processes,Cellular community - eukaryotes
8812,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.027515394,Cellular Processes,Cellular community - eukaryotes
8813,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.05367711,Cellular Processes,Cellular community - eukaryotes
8814,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.05367711,Cellular Processes,Cellular community - eukaryotes
8815,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad1,0.09266075,Cellular Processes,Cellular community - eukaryotes
8816,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Smad1,0.09266075,Cellular Processes,Cellular community - eukaryotes
8817,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad2,0.221047819,Cellular Processes,Cellular community - eukaryotes
8818,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Smad2,0.221047819,Cellular Processes,Cellular community - eukaryotes
8819,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad3,0.221047819,Cellular Processes,Cellular community - eukaryotes
8820,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Smad3,0.221047819,Cellular Processes,Cellular community - eukaryotes
8821,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad4,0.214990696,Cellular Processes,Cellular community - eukaryotes
8822,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Smad4,0.214990696,Cellular Processes,Cellular community - eukaryotes
8823,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad5,0.09266075,Cellular Processes,Cellular community - eukaryotes
8824,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Smad5,0.09266075,Cellular Processes,Cellular community - eukaryotes
8825,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Smad9,0.09266075,Cellular Processes,Cellular community - eukaryotes
8826,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Smad9,0.09266075,Cellular Processes,Cellular community - eukaryotes
8827,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id1,0.02710005,Cellular Processes,Cellular community - eukaryotes
8828,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Id1,0.02710005,Cellular Processes,Cellular community - eukaryotes
8829,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id2,0.02710005,Cellular Processes,Cellular community - eukaryotes
8830,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Id2,0.02710005,Cellular Processes,Cellular community - eukaryotes
8831,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id3,0.02710005,Cellular Processes,Cellular community - eukaryotes
8832,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Id3,0.02710005,Cellular Processes,Cellular community - eukaryotes
8833,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Id4,0.02710005,Cellular Processes,Cellular community - eukaryotes
8834,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Id4,0.02710005,Cellular Processes,Cellular community - eukaryotes
8835,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Nanog,0.062154046,Cellular Processes,Cellular community - eukaryotes
8836,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Nanog,0.062154046,Cellular Processes,Cellular community - eukaryotes
8837,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Sox2,0.047892657,Cellular Processes,Cellular community - eukaryotes
8838,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Sox2,0.047892657,Cellular Processes,Cellular community - eukaryotes
8839,Tgfbr1_Acvr2a,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.024234255,Cellular Processes,Cellular community - eukaryotes
8840,Tgfbr1,Signaling pathways regulating pluripotency of stem cells,Tbx3,0.024234255,Cellular Processes,Cellular community - eukaryotes
8841,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Mapk1,0.027515394,Cellular Processes,Cellular community - eukaryotes
8842,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Mapk3,0.027515394,Cellular Processes,Cellular community - eukaryotes
8843,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Pou5f1,0.05367711,Cellular Processes,Cellular community - eukaryotes
8844,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad1,0.09266075,Cellular Processes,Cellular community - eukaryotes
8845,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad2,0.221047819,Cellular Processes,Cellular community - eukaryotes
8846,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad3,0.221047819,Cellular Processes,Cellular community - eukaryotes
8847,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad4,0.214990696,Cellular Processes,Cellular community - eukaryotes
8848,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad5,0.09266075,Cellular Processes,Cellular community - eukaryotes
8849,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Smad9,0.09266075,Cellular Processes,Cellular community - eukaryotes
8850,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Id1,0.02710005,Cellular Processes,Cellular community - eukaryotes
8851,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Id2,0.02710005,Cellular Processes,Cellular community - eukaryotes
8852,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Id3,0.02710005,Cellular Processes,Cellular community - eukaryotes
8853,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Id4,0.02710005,Cellular Processes,Cellular community - eukaryotes
8854,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Nanog,0.062154046,Cellular Processes,Cellular community - eukaryotes
8855,Tgfbr1_Acvr2b,Signaling pathways regulating pluripotency of stem cells,Sox2,0.047892657,Cellular Processes,Cellular community - eukaryotes
